Usage_ID,Report_Name,Viewer_Role,Workspace,View_Date,Views
453,Institutional Benchmark,Student Services,Certified,2024-02-16,5
454,Institutional Benchmark,Planning Office,Certified,2024-01-17,3
455,Faculty Performance,Student Services,Executive,2024-12-10,4
456,Student Success & Risk,Student Services,Executive,2024-01-12,4
457,Institutional Benchmark,Faculty Analyst,Self-Service,2024-10-02,3
458,Access & Equity,Faculty Analyst,Certified,2024-09-17,3
459,Student Success & Risk,Planning Office,Certified,2024-09-10,4
460,Access & Equity,Dean,Certified,2024-01-15,9
461,Executive Enrolment Dashboard,Executive,Certified,2024-01-25,8
462,Student Success & Risk,Executive,Certified,2024-06-11,4
463,Institutional Benchmark,Planning Office,Self-Service,2024-04-17,4
464,Student Success & Risk,Dean,Certified,2024-11-06,5
465,Student Success & Risk,Dean,Certified,2024-03-03,4
466,Student Success & Risk,Dean,Self-Service,2024-08-30,4
467,Student Success & Risk,Faculty Analyst,Certified,2024-10-29,3
468,Access & Equity,Planning Office,Self-Service,2024-04-25,3
469,Executive Enrolment Dashboard,Executive,Certified,2024-11-15,6
470,Faculty Performance,Dean,Certified,2024-01-22,4
471,Student Success & Risk,Planning Office,Certified,2024-04-15,1
472,Institutional Benchmark,Executive,Executive,2024-11-28,4
473,Student Success & Risk,Faculty Analyst,Self-Service,2024-11-25,4
474,Institutional Benchmark,Student Services,Certified,2024-12-01,2
475,Access & Equity,Executive,Certified,2024-05-09,5
476,Institutional Benchmark,Executive,Self-Service,2024-05-05,4
477,Faculty Performance,Executive,Certified,2024-08-15,6
478,Executive Enrolment Dashboard,Student Services,Executive,2024-11-12,4
479,Institutional Benchmark,Dean,Executive,2024-09-17,5
480,Institutional Benchmark,Student Services,Self-Service,2024-01-28,5
481,Executive Enrolment Dashboard,Executive,Executive,2024-12-02,4
482,Faculty Performance,Faculty Analyst,Certified,2024-01-15,2
483,Student Success & Risk,Executive,Certified,2024-07-01,6
484,Institutional Benchmark,Faculty Analyst,Certified,2024-10-20,3
485,Executive Enrolment Dashboard,Planning Office,Certified,2024-07-28,2
486,Access & Equity,Faculty Analyst,Executive,2024-01-14,2
487,Executive Enrolment Dashboard,Executive,Certified,2024-02-01,2
488,Access & Equity,Student Services,Executive,2024-02-13,9
489,Faculty Performance,Executive,Self-Service,2024-12-13,5
490,Student Success & Risk,Executive,Certified,2024-04-25,3
491,Executive Enrolment Dashboard,Planning Office,Certified,2024-05-02,6
492,Institutional Benchmark,Dean,Certified,2024-04-11,5
493,Faculty Performance,Executive,Certified,2024-01-04,5
494,Executive Enrolment Dashboard,Planning Office,Certified,2024-07-08,3
495,Institutional Benchmark,Student Services,Certified,2024-07-21,3
496,Executive Enrolment Dashboard,Planning Office,Self-Service,2024-08-25,1
497,Access & Equity,Planning Office,Self-Service,2024-02-28,1
498,Executive Enrolment Dashboard,Faculty Analyst,Certified,2024-11-26,5
499,Executive Enrolment Dashboard,Dean,Certified,2024-05-24,10
500,Executive Enrolment Dashboard,Dean,Self-Service,2024-01-04,5
501,Faculty Performance,Student Services,Certified,2024-09-16,7
502,Executive Enrolment Dashboard,Planning Office,Certified,2024-08-28,3
503,Institutional Benchmark,Student Services,Self-Service,2024-10-29,3
504,Access & Equity,Student Services,Executive,2024-08-16,3
505,Access & Equity,Dean,Executive,2024-05-19,4
506,Executive Enrolment Dashboard,Dean,Certified,2024-11-22,6
507,Faculty Performance,Dean,Certified,2024-02-23,4
508,Faculty Performance,Executive,Certified,2024-03-03,3
509,Institutional Benchmark,Planning Office,Executive,2024-05-22,4
510,Executive Enrolment Dashboard,Student Services,Certified,2024-02-25,1
511,Access & Equity,Planning Office,Certified,2024-03-13,3
512,Faculty Performance,Student Services,Executive,2024-04-06,4
513,Executive Enrolment Dashboard,Student Services,Executive,2024-12-23,6
514,Faculty Performance,Student Services,Self-Service,2024-03-20,2
515,Faculty Performance,Student Services,Certified,2024-10-13,2
516,Access & Equity,Faculty Analyst,Certified,2024-09-27,6
517,Student Success & Risk,Faculty Analyst,Self-Service,2024-05-09,3
518,Institutional Benchmark,Executive,Self-Service,2024-01-13,2
519,Institutional Benchmark,Dean,Certified,2024-09-04,2
520,Access & Equity,Student Services,Certified,2024-01-05,2
521,Faculty Performance,Planning Office,Executive,2024-02-01,5
522,Executive Enrolment Dashboard,Faculty Analyst,Certified,2024-06-29,4
523,Faculty Performance,Dean,Self-Service,2024-04-15,7
524,Access & Equity,Executive,Certified,2024-08-24,8
525,Institutional Benchmark,Dean,Certified,2024-01-21,4
526,Faculty Performance,Student Services,Executive,2024-08-12,4
527,Institutional Benchmark,Dean,Certified,2024-07-21,3
528,Executive Enrolment Dashboard,Student Services,Self-Service,2024-02-10,3
529,Institutional Benchmark,Faculty Analyst,Certified,2024-12-08,3
530,Institutional Benchmark,Faculty Analyst,Certified,2024-06-09,4
531,Student Success & Risk,Student Services,Self-Service,2024-08-19,5
532,Student Success & Risk,Planning Office,Self-Service,2024-05-15,5
533,Student Success & Risk,Faculty Analyst,Self-Service,2024-10-18,3
534,Institutional Benchmark,Planning Office,Certified,2024-02-02,1
535,Access & Equity,Student Services,Certified,2024-01-29,4
536,Institutional Benchmark,Student Services,Executive,2024-12-16,5
537,Access & Equity,Faculty Analyst,Certified,2024-02-26,5
538,Access & Equity,Planning Office,Self-Service,2024-11-23,2
539,Student Success & Risk,Student Services,Certified,2024-12-11,6
540,Faculty Performance,Faculty Analyst,Executive,2024-06-28,7
541,Executive Enrolment Dashboard,Student Services,Executive,2024-05-05,4
542,Student Success & Risk,Dean,Certified,2024-05-03,2
543,Student Success & Risk,Dean,Self-Service,2024-09-09,7
544,Faculty Performance,Faculty Analyst,Certified,2024-12-24,4
545,Executive Enrolment Dashboard,Student Services,Certified,2024-09-14,2
546,Institutional Benchmark,Faculty Analyst,Certified,2024-03-30,4
547,Institutional Benchmark,Executive,Self-Service,2024-01-18,4
548,Student Success & Risk,Faculty Analyst,Certified,2024-08-06,4
549,Executive Enrolment Dashboard,Faculty Analyst,Self-Service,2024-06-26,3
550,Student Success & Risk,Dean,Certified,2024-07-27,6
551,Access & Equity,Dean,Certified,2024-10-27,6
552,Student Success & Risk,Student Services,Self-Service,2024-01-15,5
553,Student Success & Risk,Faculty Analyst,Certified,2024-08-22,3
554,Institutional Benchmark,Faculty Analyst,Self-Service,2024-05-14,3
555,Institutional Benchmark,Student Services,Self-Service,2024-07-27,4
556,Institutional Benchmark,Planning Office,Executive,2024-07-29,5
557,Access & Equity,Student Services,Certified,2024-06-03,4
558,Institutional Benchmark,Dean,Certified,2024-02-09,3
559,Executive Enrolment Dashboard,Dean,Self-Service,2024-09-29,4
560,Faculty Performance,Faculty Analyst,Self-Service,2024-06-08,4
561,Executive Enrolment Dashboard,Dean,Certified,2024-05-23,4
562,Executive Enrolment Dashboard,Student Services,Self-Service,2024-07-09,3
563,Institutional Benchmark,Faculty Analyst,Certified,2024-08-09,3
564,Faculty Performance,Student Services,Certified,2024-11-29,3
565,Faculty Performance,Student Services,Self-Service,2024-08-29,3
566,Faculty Performance,Faculty Analyst,Certified,2024-12-26,4
567,Access & Equity,Planning Office,Certified,2024-12-03,7
568,Institutional Benchmark,Dean,Certified,2024-03-26,4
569,Faculty Performance,Executive,Certified,2024-06-28,4
570,Access & Equity,Executive,Self-Service,2024-03-20,6
571,Student Success & Risk,Executive,Certified,2024-10-31,6
572,Student Success & Risk,Dean,Executive,2024-02-18,4
573,Access & Equity,Planning Office,Self-Service,2024-06-02,6
574,Access & Equity,Student Services,Certified,2024-06-27,7
575,Institutional Benchmark,Faculty Analyst,Certified,2024-10-25,2
576,Institutional Benchmark,Planning Office,Certified,2024-11-21,2
577,Student Success & Risk,Executive,Self-Service,2024-08-30,3
578,Faculty Performance,Dean,Certified,2024-11-22,4
579,Student Success & Risk,Dean,Certified,2024-01-09,3
580,Faculty Performance,Faculty Analyst,Certified,2024-07-10,7
581,Faculty Performance,Student Services,Self-Service,2024-03-30,6
582,Institutional Benchmark,Planning Office,Self-Service,2024-01-02,4
583,Executive Enrolment Dashboard,Planning Office,Self-Service,2024-01-03,2
584,Executive Enrolment Dashboard,Planning Office,Executive,2024-07-13,2
585,Access & Equity,Student Services,Certified,2024-09-21,4
586,Institutional Benchmark,Student Services,Self-Service,2024-09-24,5
587,Faculty Performance,Student Services,Certified,2024-08-30,2
588,Executive Enrolment Dashboard,Faculty Analyst,Certified,2024-06-13,3
589,Faculty Performance,Dean,Self-Service,2024-07-31,9
590,Executive Enrolment Dashboard,Executive,Certified,2024-12-25,1
591,Executive Enrolment Dashboard,Student Services,Certified,2024-07-13,6
592,Executive Enrolment Dashboard,Dean,Self-Service,2024-02-25,3
593,Institutional Benchmark,Student Services,Certified,2024-04-14,3
594,Student Success & Risk,Executive,Certified,2024-07-31,5
595,Faculty Performance,Student Services,Executive,2024-11-14,4
596,Institutional Benchmark,Dean,Certified,2024-06-02,4
597,Institutional Benchmark,Faculty Analyst,Self-Service,2024-08-03,2
598,Institutional Benchmark,Executive,Self-Service,2024-02-15,7
599,Institutional Benchmark,Dean,Certified,2024-06-29,7
600,Institutional Benchmark,Planning Office,Certified,2024-02-29,5
601,Access & Equity,Planning Office,Self-Service,2024-08-31,7
602,Faculty Performance,Planning Office,Self-Service,2024-08-13,3
603,Institutional Benchmark,Faculty Analyst,Certified,2024-02-01,3
604,Faculty Performance,Student Services,Certified,2024-12-12,2
605,Access & Equity,Student Services,Certified,2024-06-23,4
606,Access & Equity,Student Services,Self-Service,2024-11-12,1
607,Faculty Performance,Faculty Analyst,Certified,2024-04-03,1
608,Executive Enrolment Dashboard,Planning Office,Executive,2024-05-09,6
609,Student Success & Risk,Student Services,Executive,2024-05-30,5
610,Executive Enrolment Dashboard,Faculty Analyst,Self-Service,2024-11-06,4
611,Executive Enrolment Dashboard,Faculty Analyst,Self-Service,2024-10-23,2
612,Executive Enrolment Dashboard,Dean,Certified,2024-09-08,4
613,Institutional Benchmark,Student Services,Certified,2024-05-18,6
614,Access & Equity,Planning Office,Self-Service,2024-09-27,1
615,Executive Enrolment Dashboard,Executive,Certified,2024-12-22,7
616,Access & Equity,Faculty Analyst,Certified,2024-11-18,3
617,Faculty Performance,Dean,Self-Service,2024-04-21,4
618,Student Success & Risk,Executive,Certified,2024-06-06,9
619,Faculty Performance,Faculty Analyst,Self-Service,2024-02-26,5
620,Faculty Performance,Dean,Certified,2024-07-08,6
621,Institutional Benchmark,Student Services,Certified,2024-02-02,5
622,Student Success & Risk,Dean,Certified,2024-11-16,5
623,Faculty Performance,Faculty Analyst,Executive,2024-01-01,3
624,Faculty Performance,Student Services,Self-Service,2024-05-10,5
625,Student Success & Risk,Planning Office,Certified,2024-01-09,3
626,Student Success & Risk,Dean,Certified,2024-02-01,3
627,Faculty Performance,Executive,Executive,2024-03-17,4
628,Student Success & Risk,Student Services,Certified,2024-10-27,3
629,Faculty Performance,Student Services,Certified,2024-04-04,3
630,Faculty Performance,Planning Office,Certified,2024-07-03,2
631,Institutional Benchmark,Dean,Self-Service,2024-10-03,4
632,Executive Enrolment Dashboard,Executive,Certified,2024-01-23,6
633,Faculty Performance,Planning Office,Certified,2024-04-26,5
634,Access & Equity,Dean,Self-Service,2024-12-25,4
635,Executive Enrolment Dashboard,Executive,Certified,2024-01-30,6
636,Executive Enrolment Dashboard,Executive,Self-Service,2024-11-20,2
637,Executive Enrolment Dashboard,Faculty Analyst,Certified,2024-03-14,3
638,Institutional Benchmark,Executive,Certified,2024-11-15,7
639,Faculty Performance,Dean,Certified,2024-10-21,3
640,Institutional Benchmark,Planning Office,Self-Service,2024-11-06,1
641,Faculty Performance,Planning Office,Certified,2024-08-17,8
642,Institutional Benchmark,Faculty Analyst,Certified,2024-09-19,3
643,Institutional Benchmark,Dean,Self-Service,2024-02-08,4
644,Access & Equity,Executive,Self-Service,2024-04-13,4
645,Institutional Benchmark,Faculty Analyst,Certified,2024-12-17,6
646,Student Success & Risk,Student Services,Certified,2024-07-12,5
647,Access & Equity,Dean,Certified,2024-05-22,2
648,Institutional Benchmark,Faculty Analyst,Self-Service,2024-07-20,4
649,Executive Enrolment Dashboard,Planning Office,Self-Service,2024-07-25,2
650,Student Success & Risk,Faculty Analyst,Self-Service,2024-02-03,3
651,Student Success & Risk,Student Services,Self-Service,2024-10-17,4
652,Student Success & Risk,Dean,Executive,2024-09-17,2
653,Access & Equity,Faculty Analyst,Certified,2024-11-07,4
654,Institutional Benchmark,Executive,Certified,2024-03-23,4
655,Institutional Benchmark,Dean,Self-Service,2024-09-19,4
656,Executive Enrolment Dashboard,Faculty Analyst,Certified,2024-11-04,4
657,Executive Enrolment Dashboard,Faculty Analyst,Certified,2024-08-25,6
658,Student Success & Risk,Dean,Certified,2024-06-20,6
659,Executive Enrolment Dashboard,Planning Office,Executive,2024-07-04,3
660,Access & Equity,Executive,Certified,2024-12-27,3
661,Institutional Benchmark,Dean,Certified,2024-02-11,6
662,Student Success & Risk,Executive,Self-Service,2024-08-15,5
663,Executive Enrolment Dashboard,Executive,Certified,2024-09-30,7
664,Access & Equity,Dean,Executive,2024-09-18,4
665,Access & Equity,Faculty Analyst,Certified,2024-05-11,2
666,Executive Enrolment Dashboard,Planning Office,Self-Service,2024-04-06,3
667,Institutional Benchmark,Executive,Certified,2024-02-22,2
668,Executive Enrolment Dashboard,Executive,Self-Service,2024-10-03,4
669,Student Success & Risk,Faculty Analyst,Executive,2024-07-12,5
670,Executive Enrolment Dashboard,Dean,Self-Service,2024-12-20,7
671,Access & Equity,Planning Office,Self-Service,2024-06-21,2
672,Executive Enrolment Dashboard,Executive,Certified,2024-12-05,7
673,Institutional Benchmark,Executive,Executive,2024-07-11,7
674,Faculty Performance,Dean,Self-Service,2024-05-24,3
675,Executive Enrolment Dashboard,Faculty Analyst,Executive,2024-05-24,6
676,Institutional Benchmark,Student Services,Self-Service,2024-10-02,5
677,Institutional Benchmark,Faculty Analyst,Certified,2024-09-16,6
678,Access & Equity,Executive,Self-Service,2024-11-26,3
679,Institutional Benchmark,Executive,Certified,2024-01-15,5
680,Institutional Benchmark,Planning Office,Self-Service,2024-11-08,7
681,Institutional Benchmark,Faculty Analyst,Certified,2024-10-09,5
682,Institutional Benchmark,Student Services,Certified,2024-08-03,4
683,Student Success & Risk,Planning Office,Executive,2024-10-02,1
684,Student Success & Risk,Student Services,Executive,2024-04-17,1
685,Access & Equity,Planning Office,Executive,2024-09-12,3
686,Executive Enrolment Dashboard,Faculty Analyst,Self-Service,2024-03-19,2
687,Institutional Benchmark,Executive,Self-Service,2024-01-18,4
688,Executive Enrolment Dashboard,Student Services,Self-Service,2024-12-07,8
689,Executive Enrolment Dashboard,Faculty Analyst,Certified,2024-10-31,1
690,Access & Equity,Student Services,Executive,2024-07-31,7
691,Institutional Benchmark,Faculty Analyst,Executive,2024-07-27,6
692,Institutional Benchmark,Planning Office,Self-Service,2024-01-11,2
693,Faculty Performance,Faculty Analyst,Executive,2024-05-25,4
694,Executive Enrolment Dashboard,Planning Office,Self-Service,2024-02-04,4
695,Executive Enrolment Dashboard,Executive,Certified,2024-02-24,4
696,Student Success & Risk,Planning Office,Executive,2024-12-16,2
697,Faculty Performance,Dean,Certified,2024-01-28,7
698,Student Success & Risk,Executive,Self-Service,2024-12-09,3
699,Student Success & Risk,Faculty Analyst,Certified,2024-06-12,7
700,Student Success & Risk,Faculty Analyst,Self-Service,2024-04-18,3
701,Access & Equity,Dean,Self-Service,2024-01-24,4
702,Access & Equity,Faculty Analyst,Self-Service,2024-06-09,2
703,Student Success & Risk,Executive,Certified,2024-06-13,3
704,Faculty Performance,Executive,Certified,2024-09-28,6
705,Executive Enrolment Dashboard,Planning Office,Self-Service,2024-04-21,4
706,Faculty Performance,Student Services,Executive,2024-03-13,4
707,Institutional Benchmark,Faculty Analyst,Certified,2024-02-19,5
708,Access & Equity,Dean,Certified,2024-04-20,3
709,Executive Enrolment Dashboard,Executive,Certified,2024-01-13,1
710,Executive Enrolment Dashboard,Executive,Executive,2024-03-11,4
711,Institutional Benchmark,Executive,Self-Service,2024-07-19,5
