DQ_Run_ID,Table_Name,Rule_Name,Severity,Issue_Count,Load_Timestamp
472,dim_time,Outlier Detection,Low,1,2024-04-11
473,fact_enrolment_hea,Outlier Detection,Medium,3,2024-11-26
474,dim_time,Duplicate Keys,Low,5,2024-08-18
475,dim_institution,Outlier Detection,High,1,2024-09-08
476,dim_time,Invalid Domain,High,3,2024-12-23
477,dim_student_profile,Duplicate Keys,Low,5,2024-11-16
478,fact_student_term,Invalid Domain,Low,7,2024-01-25
479,dim_time,Duplicate Keys,Low,4,2024-02-26
480,dim_time,Outlier Detection,Medium,6,2024-10-28
481,fact_student_term,Invalid Domain,Low,4,2024-04-09
482,dim_student_profile,Invalid Domain,Low,3,2024-04-28
483,fact_enrolment_hea,Invalid Domain,Low,5,2024-05-30
484,dim_time,Duplicate Keys,Medium,4,2024-03-20
485,fact_student_term,Referential Integrity,Low,4,2024-11-26
486,dim_institution,Outlier Detection,Low,4,2024-05-29
487,fact_student_term,Invalid Domain,Medium,5,2024-12-24
488,dim_institution,Referential Integrity,Medium,4,2024-05-05
489,dim_student_profile,Outlier Detection,High,8,2024-10-15
490,fact_enrolment_hea,Outlier Detection,Low,3,2024-02-10
491,fact_student_term,Invalid Domain,Medium,5,2024-07-08
492,dim_time,Invalid Domain,Medium,4,2024-03-03
493,dim_student_profile,Duplicate Keys,Low,3,2024-07-23
494,fact_student_term,Referential Integrity,Medium,5,2024-12-06
495,dim_time,Referential Integrity,Low,5,2024-07-22
496,fact_student_term,Invalid Domain,High,5,2024-06-27
497,dim_institution,Outlier Detection,Low,2,2024-12-11
498,fact_student_term,Invalid Domain,Medium,4,2024-11-16
499,fact_student_term,Outlier Detection,Low,4,2024-04-14
500,fact_student_term,Outlier Detection,High,7,2024-11-08
501,dim_student_profile,Invalid Domain,Low,2,2024-03-26
502,fact_student_term,Missing Values,High,3,2024-11-23
503,dim_time,Referential Integrity,High,4,2024-09-07
504,dim_institution,Outlier Detection,Low,5,2024-12-03
505,dim_institution,Outlier Detection,Medium,7,2024-01-04
506,fact_student_term,Missing Values,High,5,2024-11-16
507,dim_student_profile,Duplicate Keys,Low,3,2024-07-02
508,dim_student_profile,Missing Values,Low,2,2024-06-29
509,dim_time,Missing Values,Low,5,2024-10-26
510,fact_student_term,Outlier Detection,Low,7,2024-01-16
511,dim_institution,Referential Integrity,Low,5,2024-04-03
512,dim_student_profile,Missing Values,Low,5,2024-10-05
513,fact_student_term,Duplicate Keys,Low,7,2024-06-04
514,dim_student_profile,Invalid Domain,Low,7,2024-12-22
515,dim_student_profile,Missing Values,Low,10,2024-01-16
516,dim_institution,Missing Values,High,4,2024-02-10
517,fact_enrolment_hea,Duplicate Keys,Medium,4,2024-05-16
518,dim_time,Referential Integrity,Low,0,2024-09-14
519,dim_time,Missing Values,Medium,3,2024-12-31
520,dim_institution,Missing Values,Medium,3,2024-02-12
521,dim_student_profile,Referential Integrity,High,2,2024-03-06
522,fact_student_term,Duplicate Keys,Low,9,2024-12-17
523,dim_student_profile,Missing Values,Low,8,2024-07-26
524,dim_institution,Referential Integrity,High,8,2024-09-01
525,dim_time,Missing Values,High,4,2024-08-30
526,dim_student_profile,Invalid Domain,Medium,10,2024-03-17
527,dim_time,Outlier Detection,Medium,3,2024-08-06
528,fact_student_term,Invalid Domain,Low,2,2024-08-10
529,dim_time,Missing Values,Low,2,2024-12-18
530,dim_time,Duplicate Keys,Low,2,2024-01-21
531,fact_enrolment_hea,Outlier Detection,Low,6,2024-05-26
532,fact_enrolment_hea,Invalid Domain,Medium,2,2024-11-08
533,fact_enrolment_hea,Referential Integrity,Low,9,2024-03-17
534,dim_time,Duplicate Keys,Low,8,2024-11-11
535,dim_institution,Invalid Domain,High,4,2024-12-20
536,dim_time,Referential Integrity,Low,4,2024-02-04
537,dim_institution,Missing Values,High,3,2024-05-05
538,dim_institution,Referential Integrity,High,9,2024-11-18
539,fact_enrolment_hea,Invalid Domain,Medium,10,2024-08-19
540,dim_student_profile,Invalid Domain,Low,5,2024-03-27
541,fact_student_term,Missing Values,Low,5,2024-10-30
542,fact_enrolment_hea,Referential Integrity,Low,9,2024-07-06
543,fact_enrolment_hea,Referential Integrity,Low,2,2024-02-14
544,dim_student_profile,Missing Values,Low,5,2024-11-26
545,fact_student_term,Referential Integrity,High,5,2024-11-19
546,dim_time,Missing Values,Low,8,2024-12-13
547,dim_time,Duplicate Keys,Medium,6,2024-03-12
548,fact_enrolment_hea,Invalid Domain,Low,6,2024-08-03
549,fact_student_term,Duplicate Keys,Medium,7,2024-04-07
550,fact_enrolment_hea,Outlier Detection,High,5,2024-09-27
551,dim_institution,Outlier Detection,Low,5,2024-03-31
552,fact_enrolment_hea,Outlier Detection,Low,7,2024-05-21
553,fact_enrolment_hea,Missing Values,Medium,4,2024-04-26
554,dim_time,Referential Integrity,Medium,4,2024-01-02
555,dim_time,Duplicate Keys,Medium,6,2024-02-12
556,dim_time,Duplicate Keys,Low,6,2024-03-11
557,dim_institution,Duplicate Keys,Low,4,2024-05-23
558,dim_time,Duplicate Keys,High,3,2024-12-07
559,fact_student_term,Outlier Detection,High,3,2024-09-02
560,dim_student_profile,Duplicate Keys,Low,10,2024-10-10
561,fact_student_term,Referential Integrity,Medium,6,2024-11-22
562,fact_student_term,Outlier Detection,Low,6,2024-08-01
563,dim_time,Duplicate Keys,Low,4,2024-04-16
564,dim_student_profile,Missing Values,Low,1,2024-09-19
565,dim_student_profile,Invalid Domain,Low,5,2024-10-20
566,dim_student_profile,Invalid Domain,Low,7,2024-06-24
567,dim_institution,Invalid Domain,Low,4,2024-04-16
568,dim_time,Outlier Detection,Low,3,2024-03-26
569,dim_student_profile,Duplicate Keys,Medium,5,2024-08-14
570,dim_institution,Outlier Detection,Medium,7,2024-03-22
571,fact_enrolment_hea,Referential Integrity,Medium,9,2024-11-24
572,fact_enrolment_hea,Missing Values,High,2,2024-08-28
573,dim_institution,Missing Values,Low,6,2024-01-02
574,dim_institution,Invalid Domain,Medium,2,2024-09-07
575,dim_time,Invalid Domain,Medium,3,2024-02-11
576,dim_time,Invalid Domain,Low,5,2024-03-21
577,fact_enrolment_hea,Duplicate Keys,Low,3,2024-09-18
578,dim_student_profile,Referential Integrity,Low,4,2024-07-15
579,fact_enrolment_hea,Referential Integrity,High,5,2024-09-04
580,dim_student_profile,Referential Integrity,Low,4,2024-11-25
581,dim_student_profile,Referential Integrity,High,5,2024-10-22
582,dim_time,Invalid Domain,Medium,2,2024-02-05
583,fact_student_term,Missing Values,Medium,4,2024-04-12
584,fact_student_term,Invalid Domain,Medium,5,2024-10-29
585,dim_institution,Referential Integrity,Medium,6,2024-04-07
586,dim_time,Invalid Domain,Low,10,2024-05-24
587,dim_student_profile,Referential Integrity,Low,5,2024-10-08
588,fact_student_term,Outlier Detection,Medium,6,2024-05-06
589,dim_student_profile,Missing Values,Low,7,2024-10-30
590,fact_student_term,Outlier Detection,Low,4,2024-10-09
591,fact_student_term,Duplicate Keys,Low,7,2024-10-28
592,fact_student_term,Invalid Domain,High,6,2024-03-07
593,dim_time,Duplicate Keys,Low,2,2024-05-26
594,fact_enrolment_hea,Invalid Domain,Medium,3,2024-11-23
595,dim_student_profile,Outlier Detection,Low,4,2024-03-21
596,dim_time,Referential Integrity,Low,4,2024-09-09
597,dim_time,Referential Integrity,Medium,5,2024-08-29
598,dim_time,Invalid Domain,Low,7,2024-03-05
599,dim_time,Referential Integrity,Medium,3,2024-03-11
600,dim_time,Outlier Detection,Medium,3,2024-02-05
601,dim_institution,Referential Integrity,Medium,6,2024-03-07
602,dim_student_profile,Outlier Detection,Low,3,2024-03-23
603,dim_time,Duplicate Keys,High,9,2024-06-18
604,dim_student_profile,Outlier Detection,Medium,7,2024-03-07
605,dim_institution,Missing Values,High,5,2024-04-07
606,dim_institution,Missing Values,Low,6,2024-11-20
607,dim_student_profile,Missing Values,Low,6,2024-10-19
608,fact_student_term,Invalid Domain,High,3,2024-09-06
609,fact_enrolment_hea,Invalid Domain,High,8,2024-10-28
610,fact_student_term,Invalid Domain,Low,10,2024-07-26
611,fact_student_term,Outlier Detection,Low,6,2024-11-07
612,fact_student_term,Invalid Domain,Low,7,2024-03-03
613,dim_time,Duplicate Keys,Low,2,2024-03-18
614,dim_institution,Missing Values,Low,5,2024-01-30
615,fact_student_term,Outlier Detection,Low,8,2024-12-17
616,dim_institution,Missing Values,High,6,2024-09-07
617,dim_student_profile,Invalid Domain,Low,2,2024-11-14
618,fact_enrolment_hea,Outlier Detection,Medium,3,2024-04-24
619,dim_student_profile,Referential Integrity,Low,10,2024-12-30
620,dim_student_profile,Duplicate Keys,Low,3,2024-11-27
621,dim_time,Invalid Domain,Low,4,2024-08-06
622,fact_enrolment_hea,Invalid Domain,Low,9,2024-06-02
623,dim_student_profile,Duplicate Keys,Medium,2,2024-08-08
624,dim_student_profile,Duplicate Keys,High,5,2024-01-23
625,fact_enrolment_hea,Referential Integrity,Low,1,2024-08-01
626,fact_enrolment_hea,Invalid Domain,Low,5,2024-05-27
627,dim_student_profile,Invalid Domain,Low,9,2024-12-23
628,fact_enrolment_hea,Missing Values,High,2,2024-10-28
629,dim_student_profile,Outlier Detection,Medium,5,2024-07-26
630,dim_student_profile,Outlier Detection,Low,6,2024-06-07
631,dim_time,Missing Values,Medium,7,2024-11-02
632,fact_student_term,Outlier Detection,Medium,3,2024-06-15
633,dim_student_profile,Duplicate Keys,Low,7,2024-03-03
634,dim_institution,Outlier Detection,Low,7,2024-11-20
635,fact_student_term,Outlier Detection,High,6,2024-10-02
636,fact_student_term,Missing Values,Medium,4,2024-01-23
637,fact_student_term,Referential Integrity,Low,10,2024-08-11
638,dim_time,Outlier Detection,Low,6,2024-07-19
639,dim_student_profile,Outlier Detection,Low,8,2024-10-09
640,dim_time,Referential Integrity,Low,3,2024-12-12
641,dim_student_profile,Missing Values,Medium,6,2024-12-01
642,dim_time,Referential Integrity,Low,9,2024-08-02
643,dim_time,Missing Values,Medium,3,2024-09-21
644,dim_institution,Duplicate Keys,High,7,2024-08-16
645,dim_time,Missing Values,Low,4,2024-08-14
646,fact_enrolment_hea,Duplicate Keys,Low,3,2024-11-22
647,dim_institution,Duplicate Keys,Low,9,2024-11-30
648,dim_time,Missing Values,Medium,4,2024-10-03
649,fact_student_term,Invalid Domain,Low,4,2024-08-17
650,fact_enrolment_hea,Missing Values,Medium,3,2024-12-21
651,fact_enrolment_hea,Outlier Detection,High,2,2024-08-02
652,fact_enrolment_hea,Outlier Detection,Low,3,2024-06-05
653,dim_institution,Invalid Domain,High,6,2024-01-13
654,dim_time,Duplicate Keys,High,12,2024-07-15
655,dim_time,Invalid Domain,Low,7,2024-04-20
656,fact_student_term,Outlier Detection,Low,4,2024-04-12
657,fact_student_term,Invalid Domain,High,7,2024-04-12
658,fact_enrolment_hea,Missing Values,High,5,2024-06-18
659,fact_student_term,Invalid Domain,Low,8,2024-04-18
660,dim_institution,Duplicate Keys,Low,4,2024-05-05
661,dim_time,Missing Values,Low,7,2024-08-22
662,fact_enrolment_hea,Referential Integrity,High,5,2024-05-27
663,fact_student_term,Outlier Detection,Low,2,2024-06-19
664,dim_institution,Outlier Detection,Low,4,2024-01-01
665,dim_institution,Invalid Domain,Medium,6,2024-02-09
666,fact_student_term,Missing Values,Low,6,2024-08-24
667,dim_time,Referential Integrity,Medium,4,2024-01-07
668,fact_student_term,Missing Values,Low,3,2024-06-11
669,fact_enrolment_hea,Outlier Detection,High,4,2024-10-16
670,fact_student_term,Missing Values,Low,5,2024-11-20
671,dim_institution,Referential Integrity,Medium,7,2024-06-05
672,fact_student_term,Invalid Domain,Medium,10,2024-04-23
673,dim_time,Duplicate Keys,Low,7,2024-04-21
674,dim_student_profile,Missing Values,Low,5,2024-09-13
675,fact_student_term,Duplicate Keys,Low,3,2024-03-13
676,dim_time,Outlier Detection,Low,4,2024-07-11
677,dim_time,Invalid Domain,Medium,4,2024-09-29
678,dim_institution,Invalid Domain,Medium,8,2024-08-11
679,dim_time,Missing Values,Low,8,2024-12-26
680,dim_time,Invalid Domain,Medium,4,2024-04-03
681,dim_time,Missing Values,Medium,4,2024-07-25
682,dim_time,Missing Values,Medium,8,2024-06-18
683,fact_enrolment_hea,Duplicate Keys,Low,4,2024-06-04
684,fact_enrolment_hea,Invalid Domain,Low,6,2024-08-31
685,dim_institution,Missing Values,Low,6,2024-01-03
686,fact_student_term,Duplicate Keys,Low,1,2024-08-07
687,dim_time,Referential Integrity,Low,5,2024-01-05
688,fact_student_term,Duplicate Keys,Low,3,2024-07-12
689,fact_student_term,Duplicate Keys,Low,9,2024-02-23
690,dim_institution,Missing Values,Medium,4,2024-10-26
691,dim_time,Outlier Detection,Low,8,2024-07-27
692,dim_time,Outlier Detection,Low,8,2024-03-16
693,dim_student_profile,Outlier Detection,Low,2,2024-08-05
694,fact_student_term,Duplicate Keys,Low,6,2024-04-27
695,fact_student_term,Missing Values,Medium,9,2024-10-06
696,fact_enrolment_hea,Invalid Domain,Low,4,2024-03-20
697,dim_student_profile,Duplicate Keys,Low,4,2024-07-05
698,fact_enrolment_hea,Duplicate Keys,Low,6,2024-01-08
699,fact_enrolment_hea,Missing Values,Low,13,2024-03-31
700,fact_enrolment_hea,Referential Integrity,Low,6,2024-12-11
701,dim_institution,Duplicate Keys,High,8,2024-12-16
702,dim_institution,Referential Integrity,Low,8,2024-07-28
703,fact_enrolment_hea,Referential Integrity,Low,1,2024-09-14
704,dim_student_profile,Outlier Detection,Low,8,2024-02-10
705,fact_student_term,Missing Values,Low,4,2024-08-02
706,dim_student_profile,Referential Integrity,Medium,4,2024-07-02
707,dim_time,Missing Values,Medium,2,2024-10-30
708,dim_institution,Outlier Detection,Medium,6,2024-08-28
709,fact_student_term,Missing Values,Low,6,2024-04-15
710,fact_student_term,Duplicate Keys,Low,3,2024-01-22
711,dim_time,Referential Integrity,Medium,5,2024-12-18
712,dim_time,Missing Values,High,8,2024-09-01
713,fact_enrolment_hea,Invalid Domain,Low,9,2024-09-30
714,dim_institution,Missing Values,Low,3,2024-03-19
715,dim_institution,Referential Integrity,Low,2,2024-11-18
716,dim_student_profile,Outlier Detection,Low,7,2024-10-30
717,fact_enrolment_hea,Outlier Detection,Low,6,2024-01-23
718,fact_enrolment_hea,Referential Integrity,Low,6,2024-04-20
719,fact_enrolment_hea,Duplicate Keys,Medium,6,2024-05-09
720,fact_enrolment_hea,Duplicate Keys,Low,4,2024-12-27
721,dim_institution,Outlier Detection,Low,6,2024-09-16
722,dim_institution,Outlier Detection,Low,10,2024-06-02
723,fact_enrolment_hea,Referential Integrity,Medium,4,2024-01-19
724,dim_student_profile,Duplicate Keys,Low,3,2024-02-18
725,fact_student_term,Outlier Detection,Medium,0,2024-03-14
726,fact_student_term,Duplicate Keys,Low,8,2024-08-01
727,dim_student_profile,Outlier Detection,Medium,3,2024-02-22
728,fact_enrolment_hea,Missing Values,Low,4,2024-07-08
729,dim_institution,Invalid Domain,Low,5,2024-05-08
730,fact_student_term,Missing Values,Low,3,2024-05-23
731,dim_time,Outlier Detection,Low,2,2024-09-04
732,dim_time,Invalid Domain,Low,8,2024-06-28
733,dim_student_profile,Invalid Domain,Medium,4,2024-01-07
734,fact_enrolment_hea,Outlier Detection,Low,3,2024-12-09
735,fact_student_term,Outlier Detection,Low,8,2024-10-17
736,fact_enrolment_hea,Duplicate Keys,Low,5,2024-07-24
737,fact_student_term,Outlier Detection,Medium,6,2024-03-08
738,dim_student_profile,Referential Integrity,High,7,2024-12-26
739,dim_student_profile,Outlier Detection,Medium,10,2024-05-22
740,dim_time,Referential Integrity,Low,7,2024-04-17
741,fact_enrolment_hea,Outlier Detection,Medium,3,2024-07-03
742,dim_time,Duplicate Keys,High,3,2024-08-27
743,fact_enrolment_hea,Referential Integrity,Medium,7,2024-05-30
744,dim_time,Missing Values,Low,3,2024-07-29
745,dim_institution,Referential Integrity,Low,3,2024-03-18
746,dim_institution,Duplicate Keys,Low,3,2024-08-15
747,dim_institution,Referential Integrity,Low,8,2024-09-03
748,dim_institution,Outlier Detection,Medium,2,2024-04-11
749,fact_student_term,Outlier Detection,Low,5,2024-08-01
750,dim_institution,Duplicate Keys,Low,4,2024-05-18
751,dim_student_profile,Invalid Domain,Medium,2,2024-07-04
752,dim_student_profile,Outlier Detection,Medium,3,2024-06-16
753,fact_student_term,Missing Values,Low,2,2024-02-27
754,dim_institution,Duplicate Keys,Medium,6,2024-04-28
755,dim_institution,Referential Integrity,Low,3,2024-03-28
756,dim_institution,Referential Integrity,High,6,2024-05-01
757,dim_time,Missing Values,Medium,5,2024-08-31
758,fact_enrolment_hea,Outlier Detection,Low,4,2024-03-07
759,dim_time,Duplicate Keys,Medium,6,2024-10-20
760,fact_enrolment_hea,Missing Values,High,6,2024-05-09
761,dim_institution,Outlier Detection,Low,6,2024-12-08
762,dim_institution,Duplicate Keys,Low,7,2024-02-09
763,dim_time,Referential Integrity,Medium,10,2024-07-30
764,dim_time,Duplicate Keys,Low,12,2024-02-25
765,fact_enrolment_hea,Invalid Domain,Low,5,2024-07-18
766,dim_student_profile,Duplicate Keys,High,7,2024-10-17
767,fact_enrolment_hea,Invalid Domain,Medium,10,2024-10-31
768,dim_time,Duplicate Keys,Low,2,2024-04-16
769,dim_time,Invalid Domain,Low,4,2024-07-13
770,fact_student_term,Referential Integrity,Low,6,2024-12-17
771,dim_time,Outlier Detection,Low,4,2024-05-01
772,fact_student_term,Invalid Domain,Low,5,2024-04-04
773,dim_student_profile,Invalid Domain,Medium,3,2024-10-13
774,fact_enrolment_hea,Referential Integrity,Low,3,2024-05-04
775,fact_enrolment_hea,Invalid Domain,Low,3,2024-11-27
776,fact_student_term,Missing Values,Low,6,2024-05-05
777,fact_enrolment_hea,Referential Integrity,High,5,2024-12-09
778,dim_time,Missing Values,Low,9,2024-02-05
779,dim_institution,Referential Integrity,Low,1,2024-08-04
780,fact_student_term,Invalid Domain,Low,5,2024-01-03
781,fact_enrolment_hea,Missing Values,Medium,6,2024-01-30
782,fact_student_term,Invalid Domain,Medium,5,2024-09-11
783,fact_student_term,Referential Integrity,Low,8,2024-02-14
784,dim_institution,Invalid Domain,Low,4,2024-06-25
785,dim_time,Missing Values,Low,6,2024-08-09
786,fact_student_term,Missing Values,Low,5,2024-04-22
787,fact_enrolment_hea,Invalid Domain,Low,7,2024-05-01
788,dim_student_profile,Duplicate Keys,Low,4,2024-10-01
789,fact_student_term,Referential Integrity,Low,7,2024-08-19
790,fact_student_term,Referential Integrity,Low,4,2024-11-07
791,dim_institution,Invalid Domain,Low,5,2024-09-05
792,dim_time,Duplicate Keys,Medium,5,2024-11-24
793,dim_student_profile,Missing Values,Low,5,2024-04-12
794,fact_enrolment_hea,Outlier Detection,Low,6,2024-06-24
795,dim_student_profile,Outlier Detection,Low,5,2024-08-23
796,fact_enrolment_hea,Invalid Domain,High,3,2024-10-08
797,dim_time,Duplicate Keys,High,3,2024-09-01
798,fact_enrolment_hea,Duplicate Keys,Low,5,2024-05-12
799,dim_institution,Referential Integrity,Low,4,2024-12-09
800,dim_institution,Missing Values,Low,5,2024-06-07
801,dim_institution,Duplicate Keys,Low,2,2024-10-06
802,dim_institution,Outlier Detection,Low,8,2024-12-06
803,dim_student_profile,Missing Values,Medium,4,2024-01-22
804,dim_time,Missing Values,Low,1,2024-04-11
805,fact_enrolment_hea,Invalid Domain,High,3,2024-05-29
806,fact_enrolment_hea,Duplicate Keys,Low,6,2024-02-26
807,dim_institution,Invalid Domain,Medium,7,2024-06-06
808,dim_institution,Duplicate Keys,Medium,5,2024-10-29
809,fact_student_term,Referential Integrity,Low,3,2024-07-13
810,dim_time,Invalid Domain,Low,5,2024-06-15
811,dim_student_profile,Invalid Domain,Low,4,2024-12-10
812,fact_enrolment_hea,Outlier Detection,Low,4,2024-07-12
